NPRODUCTO,CONCURSO,F1,F2,F3,F4,F5,F6,F7,F8,BOLSA,FECHA
20,802,4,4,1,2,4,5,1,1,370000,17/12/2011
20,801,5,4,5,3,4,2,5,4,360000,15/12/2011
20,800,3,3,1,1,1,3,4,3,350000,13/12/2011
20,799,4,1,1,5,1,1,5,5,340000,10/12/2011
20,798,5,2,3,3,5,5,2,2,330000,08/12/2011
20,797,5,1,2,5,5,5,2,1,320000,06/12/2011
20,796,4,2,4,2,1,2,5,3,310000,03/12/2011
20,795,1,4,4,4,5,3,2,1,300000,01/12/2011
20,794,3,4,2,3,2,4,3,2,430000,29/11/2011
20,793,2,5,2,4,4,5,2,2,420000,26/11/2011
20,792,4,2,1,2,2,1,2,1,410000,24/11/2011
20,791,5,1,2,3,3,5,1,5,400000,22/11/2011
20,790,4,4,4,2,2,3,3,2,390000,19/11/2011
20,789,3,3,1,3,4,3,1,2,380000,17/11/2011
20,788,2,2,1,4,1,1,4,5,370000,15/11/2011
20,787,2,3,5,2,5,5,5,4,360000,12/11/2011
20,786,4,3,2,4,2,5,5,3,350000,10/11/2011
20,785,5,3,4,5,1,4,1,4,340000,08/11/2011
20,784,4,3,3,1,5,1,3,2,330000,05/11/2011
20,783,4,3,2,4,4,2,4,2,320000,03/11/2011
20,782,1,1,3,4,2,3,1,3,310000,01/11/2011
20,781,3,5,1,1,3,3,5,3,300000,29/10/2011
20,780,4,3,1,5,1,2,3,5,300000,27/10/2011
20,779,3,5,1,4,2,1,2,3,420000,25/10/2011
20,778,3,2,1,1,2,3,1,2,410000,22/10/2011
20,777,1,1,3,4,4,5,4,3,400000,20/10/2011
20,776,4,5,1,3,5,5,5,4,390000,18/10/2011
20,775,3,4,5,5,3,2,1,3,380000,15/10/2011
20,774,5,3,3,5,5,2,5,1,370000,13/10/2011
20,773,3,4,5,1,2,5,2,1,360000,11/10/2011
20,772,4,4,3,1,1,5,4,5,350000,08/10/2011
20,771,4,4,1,5,2,1,2,4,340000,06/10/2011
20,770,4,1,3,4,5,5,2,5,330000,04/10/2011
20,769,3,2,1,1,2,4,3,1,320000,01/10/2011
20,768,4,5,4,1,3,5,5,5,310000,29/09/2011
20,767,2,4,5,1,2,4,5,1,300000,27/09/2011
20,766,3,1,2,1,1,5,3,4,320000,24/09/2011
20,765,5,4,4,1,5,2,3,5,310000,22/09/2011
20,764,2,3,2,5,1,4,3,2,300000,20/09/2011
20,763,2,5,3,4,4,4,2,3,590000,17/09/2011
20,762,1,1,4,1,4,1,3,2,560000,15/09/2011
20,761,1,2,4,3,1,2,1,5,520000,13/09/2011
20,760,2,5,3,5,1,5,1,5,490000,10/09/2011
20,759,1,5,5,2,3,3,1,3,460000,08/09/2011
20,758,3,1,3,5,3,2,1,1,450000,06/09/2011
20,757,3,2,1,1,3,4,2,4,440000,03/09/2011
20,756,3,1,2,3,5,3,1,1,430000,01/09/2011
20,755,5,3,2,2,3,2,1,2,420000,30/08/2011
20,754,2,3,5,2,1,2,2,2,410000,27/08/2011
20,753,3,1,1,4,2,3,4,3,400000,25/08/2011
20,752,5,3,2,1,2,4,3,2,390000,23/08/2011
20,751,2,4,1,5,2,3,4,2,380000,20/08/2011
20,750,1,2,2,4,1,4,2,3,370000,18/08/2011
20,749,3,1,2,1,5,5,3,3,360000,16/08/2011
20,748,5,1,3,2,1,1,5,2,350000,13/08/2011
20,747,4,4,1,4,4,4,5,4,340000,11/08/2011
20,746,4,2,3,4,1,5,2,4,330000,09/08/2011
20,745,4,2,4,5,1,3,4,2,320000,06/08/2011
20,744,2,4,3,2,4,2,4,2,310000,04/08/2011
20,743,1,3,3,1,4,4,4,3,300000,02/08/2011
20,742,2,2,4,3,1,3,5,5,380000,30/07/2011
20,741,3,1,2,5,5,2,3,3,370000,28/07/2011
20,740,4,3,2,5,1,3,3,1,360000,26/07/2011
20,739,4,2,2,4,4,3,5,2,350000,23/07/2011
20,738,2,1,2,4,3,3,1,5,340000,21/07/2011
20,737,4,4,3,4,5,1,4,3,330000,19/07/2011
20,736,4,2,4,4,1,2,2,1,320000,16/07/2011
20,735,5,1,1,1,5,1,2,5,310000,14/07/2011
20,734,5,5,5,3,1,2,1,5,300000,12/07/2011
20,733,1,3,3,2,1,5,1,1,400000,09/07/2011
20,732,1,1,3,2,3,4,3,3,390000,07/07/2011
20,731,2,3,3,4,1,4,2,3,380000,05/07/2011
20,730,1,5,1,4,4,5,4,1,370000,02/07/2011
20,729,5,3,1,3,1,2,1,5,360000,30/06/2011
20,728,4,4,1,2,2,3,2,2,350000,28/06/2011
20,727,4,2,5,3,4,1,2,2,340000,25/06/2011
20,726,4,3,5,3,3,3,3,5,330000,23/06/2011
20,725,4,3,2,3,4,2,3,2,320000,21/06/2011
20,724,4,3,2,2,5,1,5,4,310000,18/06/2011
20,723,5,2,3,2,1,3,4,4,300000,16/06/2011
20,722,3,1,5,2,4,4,2,5,420000,14/06/2011
20,721,1,3,2,4,4,1,1,3,410000,11/06/2011
20,720,1,4,2,2,1,2,3,4,400000,09/06/2011
20,719,4,3,4,4,3,2,1,3,390000,07/06/2011
20,718,4,4,2,1,1,1,3,4,380000,04/06/2011
20,717,4,4,3,5,1,5,3,5,370000,02/06/2011
20,716,2,4,2,5,5,5,5,3,360000,31/05/2011
20,715,1,1,2,5,5,3,2,3,350000,28/05/2011
20,714,2,5,4,2,2,4,5,5,340000,26/05/2011
20,713,3,5,3,3,2,4,3,4,330000,24/05/2011
20,712,1,1,1,4,4,2,3,1,320000,21/05/2011
20,711,4,3,4,2,5,1,2,2,310000,19/05/2011
20,710,5,2,3,5,5,2,3,2,300000,17/05/2011
20,709,5,5,4,1,5,4,2,3,350000,14/05/2011
20,708,5,1,2,4,4,1,4,2,340000,12/05/2011
20,707,2,5,4,4,4,3,4,5,330000,10/05/2011
20,706,2,3,3,2,2,3,5,5,320000,07/05/2011
20,705,1,2,5,4,5,1,4,1,310000,05/05/2011
20,704,4,5,1,5,4,1,3,2,300000,03/05/2011
20,703,1,3,1,3,5,3,4,5,390000,30/04/2011
20,702,4,1,1,3,3,3,1,3,380000,28/04/2011
20,701,2,1,1,3,3,4,3,4,370000,26/04/2011
20,700,2,1,5,5,3,4,1,5,360000,23/04/2011
20,699,5,5,3,3,1,4,5,4,350000,21/04/2011
20,698,2,4,4,5,2,2,5,2,340000,19/04/2011
20,697,5,1,2,3,4,1,2,2,330000,16/04/2011
20,696,3,5,3,3,4,4,4,1,320000,14/04/2011
20,695,3,4,5,1,1,3,4,1,310000,12/04/2011
20,694,4,1,4,2,1,2,4,5,300000,09/04/2011
20,693,2,1,5,3,3,2,4,2,310000,07/04/2011
20,692,5,1,1,2,4,3,2,1,300000,05/04/2011
20,691,5,2,2,4,3,1,3,4,320000,02/04/2011
20,690,4,5,5,2,5,3,2,5,310000,31/03/2011
20,689,3,1,2,5,1,4,1,3,300000,29/03/2011
20,688,5,1,5,4,5,5,5,2,390000,26/03/2011
20,687,5,2,3,2,1,5,3,1,380000,24/03/2011
20,686,2,1,4,5,2,4,4,2,370000,22/03/2011
20,685,3,5,3,1,4,3,3,5,360000,19/03/2011
20,684,3,1,1,3,2,2,1,3,350000,17/03/2011
20,683,4,5,4,1,3,4,2,4,340000,15/03/2011
20,682,1,1,4,5,1,5,4,1,330000,12/03/2011
20,681,5,2,3,5,1,1,3,1,320000,10/03/2011
20,680,4,4,2,5,4,2,3,2,310000,08/03/2011
20,679,1,1,4,1,5,3,2,2,300000,05/03/2011
20,678,2,3,3,2,4,2,2,5,390000,03/03/2011
20,677,4,3,4,3,4,3,3,4,380000,01/03/2011
20,676,2,4,2,1,5,4,5,4,370000,26/02/2011
20,675,1,1,5,4,3,3,3,1,360000,24/02/2011
20,674,4,5,2,4,5,5,1,4,350000,22/02/2011
20,673,3,1,1,4,2,3,1,1,340000,19/02/2011
20,672,1,3,5,4,2,2,2,3,330000,17/02/2011
20,671,3,3,2,3,1,4,5,3,320000,15/02/2011
20,670,5,4,3,4,4,5,4,3,310000,12/02/2011
20,669,3,2,5,5,2,2,3,4,300000,10/02/2011
20,668,2,2,1,4,4,5,5,2,350000,08/02/2011
20,667,3,3,2,3,2,1,1,4,340000,05/02/2011
20,666,3,5,1,1,5,3,4,2,330000,03/02/2011
20,665,3,1,1,3,4,4,3,1,320000,01/02/2011
20,664,5,5,3,2,5,2,3,1,310000,29/01/2011
20,663,5,3,1,4,4,3,2,1,300000,27/01/2011
20,662,5,5,1,2,3,4,2,5,320000,25/01/2011
20,661,3,1,5,5,1,1,1,2,310000,22/01/2011
20,660,3,5,2,4,4,3,3,1,300000,20/01/2011
20,659,2,2,4,3,3,3,4,2,580000,18/01/2011
20,658,2,2,5,1,2,5,4,5,550000,15/01/2011
20,657,1,2,3,5,3,2,1,3,520000,13/01/2011
20,656,5,1,1,2,1,5,3,4,490000,11/01/2011
20,655,2,1,1,4,3,3,2,5,460000,08/01/2011
20,654,2,4,2,3,3,5,2,3,450000,06/01/2011
20,653,5,5,3,3,1,2,4,5,440000,04/01/2011
20,652,5,4,2,1,5,1,1,4,430000,01/01/2011
20,651,5,2,1,4,4,2,5,1,420000,30/12/2010
20,650,2,3,5,4,2,5,1,4,410000,28/12/2010
20,649,4,2,1,3,5,2,5,2,400000,25/12/2010
20,648,2,2,5,1,3,1,3,3,390000,23/12/2010
20,647,1,2,5,3,1,1,5,3,380000,21/12/2010
20,646,1,1,1,5,5,1,2,1,370000,18/12/2010
20,645,3,5,1,5,1,2,1,5,360000,16/12/2010
20,644,3,4,2,2,1,5,1,2,350000,14/12/2010
20,643,2,2,3,1,5,2,4,4,340000,11/12/2010
20,642,5,1,5,1,3,5,4,4,330000,09/12/2010
20,641,1,2,4,1,4,5,2,1,320000,07/12/2010
20,640,1,3,4,4,5,2,5,3,310000,04/12/2010
20,639,4,1,2,2,3,2,5,3,300000,02/12/2010
20,638,4,4,4,2,3,2,2,1,360000,30/11/2010
20,637,3,3,3,5,1,4,3,4,350000,27/11/2010
20,636,2,1,1,1,3,4,3,2,340000,25/11/2010
20,635,5,2,5,3,1,3,4,1,330000,23/11/2010
20,634,2,4,2,3,3,4,1,1,320000,20/11/2010
20,633,5,4,4,2,5,4,4,3,310000,18/11/2010
20,632,1,5,3,1,4,3,1,4,300000,16/11/2010
20,631,3,1,2,2,3,5,4,1,450000,13/11/2010
20,630,5,2,1,1,4,2,2,3,440000,11/11/2010
20,629,5,4,4,5,4,2,4,1,430000,09/11/2010
20,628,5,4,3,4,4,4,1,2,420000,06/11/2010
20,627,3,1,4,3,1,2,5,2,410000,04/11/2010
20,626,4,5,3,5,5,5,1,1,400000,02/11/2010
20,625,3,4,4,3,2,3,3,4,390000,30/10/2010
20,624,4,1,2,1,3,1,4,2,380000,28/10/2010
20,623,4,3,1,1,1,4,5,5,370000,26/10/2010
20,622,3,2,4,1,2,2,5,4,360000,23/10/2010
20,621,1,2,4,5,2,2,4,4,350000,21/10/2010
20,620,3,3,5,1,5,4,3,5,340000,19/10/2010
20,619,5,5,1,2,2,4,2,1,330000,16/10/2010
20,618,2,5,2,4,1,5,5,3,320000,14/10/2010
20,617,5,4,2,2,3,3,2,3,310000,12/10/2010
20,616,3,2,4,2,1,3,4,2,300000,09/10/2010
20,615,1,2,3,4,1,3,5,1,420000,07/10/2010
20,614,3,5,5,4,1,3,4,3,410000,05/10/2010
20,613,5,3,5,4,1,1,4,3,400000,02/10/2010
20,612,1,3,3,1,2,3,4,2,390000,30/09/2010
20,611,3,3,5,5,4,2,5,1,380000,28/09/2010
20,610,3,5,2,4,3,4,4,3,370000,25/09/2010
20,609,1,1,2,5,5,4,4,5,360000,23/09/2010
20,608,5,4,3,5,2,2,2,2,350000,21/09/2010
20,607,5,4,2,2,2,3,3,3,340000,18/09/2010
20,606,3,5,1,5,2,1,3,2,330000,16/09/2010
20,605,3,5,4,5,4,4,4,3,320000,14/09/2010
20,604,3,2,4,1,4,1,2,4,310000,11/09/2010
20,603,2,2,2,4,5,5,4,1,300000,09/09/2010
20,602,1,1,1,2,4,1,1,5,620000,07/09/2010
20,601,4,5,1,2,2,3,5,2,590000,04/09/2010
20,600,1,3,3,3,1,4,1,2,550000,02/09/2010
20,599,3,4,4,5,3,4,2,3,530000,31/08/2010
20,598,3,3,3,4,2,2,1,4,500000,28/08/2010
20,597,5,3,5,1,4,3,3,3,480000,26/08/2010
20,596,5,4,2,4,2,2,3,4,460000,24/08/2010
20,595,1,3,3,5,2,3,4,4,450000,21/08/2010
20,594,1,5,2,4,4,5,4,1,440000,19/08/2010
20,593,1,3,5,1,5,5,2,5,430000,17/08/2010
20,592,1,4,4,4,4,1,1,1,420000,14/08/2010
20,591,2,5,2,2,2,2,2,4,410000,12/08/2010
20,590,2,2,4,4,1,4,4,5,400000,10/08/2010
20,589,2,2,4,5,3,5,5,5,390000,07/08/2010
20,588,5,2,1,5,1,4,3,2,380000,05/08/2010
20,587,5,4,2,1,4,2,5,4,370000,03/08/2010
20,586,3,5,2,5,3,1,4,2,360000,31/07/2010
20,585,4,5,3,1,5,2,3,3,350000,29/07/2010
20,584,4,3,3,3,2,5,5,2,340000,27/07/2010
20,583,3,4,2,5,4,2,2,1,330000,24/07/2010
20,582,2,1,1,5,5,2,2,2,0,22/07/2010
20,581,1,5,4,3,2,5,2,1,310000,20/07/2010
20,580,3,3,3,2,2,1,2,3,300000,17/07/2010
20,579,4,4,4,4,2,3,3,1,300000,15/07/2010
20,578,1,1,1,1,3,5,2,4,380000,13/07/2010
20,577,1,5,1,5,3,5,1,1,370000,10/07/2010
20,576,1,2,2,5,5,2,3,2,360000,08/07/2010
20,575,1,1,4,3,3,2,4,5,350000,06/07/2010
20,574,5,2,4,5,4,2,3,4,340000,03/07/2010
20,573,1,5,3,2,4,2,1,5,330000,01/07/2010
20,572,1,2,1,4,4,4,4,3,320000,29/06/2010
20,571,1,4,4,1,3,4,5,1,310000,26/06/2010
20,570,5,5,3,2,1,3,2,1,300000,24/06/2010
20,569,2,3,2,3,2,3,1,5,380000,22/06/2010
20,568,2,5,5,2,1,5,2,4,370000,19/06/2010
20,567,2,2,1,1,3,3,5,3,360000,17/06/2010
20,566,1,5,3,4,4,5,4,1,350000,15/06/2010
20,565,3,4,3,4,1,2,4,4,340000,12/06/2010
20,564,4,3,3,2,4,5,1,5,330000,10/06/2010
20,563,4,3,2,5,1,4,2,2,320000,08/06/2010
20,562,4,5,2,4,5,3,1,3,310000,05/06/2010
20,561,4,3,3,4,4,1,3,5,300000,03/06/2010
20,560,4,1,1,5,5,4,2,4,350000,01/06/2010
20,559,1,4,1,4,3,2,4,3,340000,29/05/2010
20,558,3,2,5,3,3,4,5,4,330000,27/05/2010
20,557,4,1,5,3,2,3,1,3,320000,25/05/2010
20,556,3,1,5,3,3,5,5,1,310000,22/05/2010
20,555,4,5,3,2,3,2,2,1,300000,20/05/2010
20,554,5,5,5,1,4,3,1,1,590000,18/05/2010
20,553,5,5,1,4,5,5,3,5,550000,15/05/2010
20,552,4,2,5,1,4,3,2,3,520000,13/05/2010
20,551,4,4,5,2,5,5,2,2,480000,11/05/2010
20,550,5,4,1,2,5,4,4,1,450000,08/05/2010
20,549,3,5,4,3,2,5,3,4,420000,06/05/2010
20,548,5,5,3,3,4,3,5,1,410000,04/05/2010
20,547,4,4,4,1,4,3,3,5,400000,01/05/2010
20,546,5,3,2,4,5,3,2,1,390000,29/04/2010
20,545,4,4,4,4,3,3,5,5,380000,27/04/2010
20,544,4,4,3,5,4,5,5,2,370000,24/04/2010
20,543,1,1,4,3,5,1,2,2,360000,22/04/2010
20,542,5,3,2,4,4,5,4,4,350000,20/04/2010
20,541,2,1,5,4,5,2,4,5,340000,17/04/2010
20,540,2,1,1,2,3,1,2,1,330000,15/04/2010
20,539,1,2,4,2,2,3,3,2,320000,13/04/2010
20,538,2,1,4,4,1,2,4,2,310000,10/04/2010
20,537,3,3,1,5,3,4,5,1,300000,08/04/2010
20,536,2,1,5,4,4,3,5,3,320000,06/04/2010
20,535,3,2,5,2,1,4,1,5,310000,03/04/2010
20,534,1,3,3,4,4,1,2,4,300000,01/04/2010
20,533,1,2,1,2,2,2,3,3,450000,30/03/2010
20,532,4,4,2,4,1,4,3,4,420000,27/03/2010
20,531,5,5,1,5,5,5,4,3,410000,25/03/2010
20,530,4,2,5,2,5,4,2,2,400000,23/03/2010
20,529,2,4,4,3,2,5,1,4,390000,20/03/2010
20,528,2,2,5,2,5,1,4,5,380000,18/03/2010
20,527,3,1,5,4,3,3,2,5,370000,16/03/2010
20,526,4,3,4,4,4,2,3,4,360000,13/03/2010
20,525,5,4,2,1,5,1,5,2,350000,11/03/2010
20,524,4,2,4,2,2,3,4,5,340000,09/03/2010
20,523,1,3,4,5,1,5,5,4,330000,06/03/2010
20,522,2,1,1,5,4,2,1,3,320000,04/03/2010
20,521,2,2,3,1,5,3,4,1,310000,02/03/2010
20,520,4,2,4,1,1,1,5,3,300000,27/02/2010
20,519,1,1,3,1,2,5,1,5,350000,25/02/2010
20,518,2,3,3,3,5,3,5,3,340000,23/02/2010
20,517,5,4,5,3,5,3,4,2,330000,20/02/2010
20,516,4,2,1,1,2,2,3,1,320000,18/02/2010
20,515,1,5,3,5,2,1,4,2,310000,16/02/2010
20,514,2,2,2,5,4,1,5,4,300000,13/02/2010
20,513,2,5,3,3,4,3,1,1,660000,11/02/2010
20,512,1,2,2,4,3,4,3,1,620000,09/02/2010
20,511,5,3,2,1,1,4,5,2,580000,06/02/2010
20,510,4,5,5,4,3,2,1,5,550000,04/02/2010
20,509,5,2,3,3,2,2,2,3,515000,02/02/2010
20,508,3,2,2,1,1,3,5,2,470000,30/01/2010
20,507,4,2,2,1,1,3,3,3,440000,28/01/2010
20,506,2,3,1,4,2,5,2,3,410000,26/01/2010
20,505,5,5,5,4,5,4,5,4,400000,23/01/2010
20,504,1,2,2,1,2,4,3,2,390000,21/01/2010
20,503,2,2,4,3,2,4,4,5,380000,19/01/2010
20,502,4,2,5,1,4,4,3,2,370000,16/01/2010
20,501,4,5,5,3,2,1,5,2,360000,14/01/2010
20,500,5,1,2,1,4,3,4,5,350000,12/01/2010
20,499,2,3,3,5,3,3,2,5,340000,09/01/2010
20,498,4,1,5,5,5,3,5,5,330000,07/01/2010
20,497,1,1,1,4,5,5,2,3,320000,05/01/2010
20,496,4,4,1,3,1,1,1,1,310000,02/01/2010
20,495,5,2,1,4,5,5,3,5,300000,31/12/2009
20,494,1,1,4,2,3,3,1,3,360000,29/12/2009
20,493,2,2,5,1,3,1,2,5,350000,26/12/2009
20,492,2,5,5,3,5,1,4,1,340000,24/12/2009
20,491,2,5,3,4,4,2,3,5,330000,22/12/2009
20,490,1,4,3,4,2,2,3,2,320000,19/12/2009
20,489,3,1,4,2,5,3,4,4,310000,17/12/2009
20,488,3,2,5,1,5,5,4,2,300000,15/12/2009
20,487,3,1,3,4,3,5,4,2,330000,12/12/2009
20,486,3,3,5,5,1,1,2,2,320000,10/12/2009
20,485,5,4,2,2,1,4,1,3,310000,08/12/2009
20,484,4,2,2,4,1,4,3,2,300000,05/12/2009
20,483,2,3,1,2,4,3,3,3,720000,03/12/2009
20,482,3,1,3,2,5,1,5,4,680000,01/12/2009
20,481,4,4,1,5,5,3,5,2,640000,28/11/2009
20,480,4,3,4,3,5,5,4,2,610000,26/11/2009
20,479,2,3,2,4,4,2,5,2,570000,24/11/2009
20,478,1,3,1,3,4,2,4,4,530000,21/11/2009
20,477,5,1,2,5,3,3,3,4,500000,19/11/2009
20,476,1,4,5,4,4,5,4,2,470000,17/11/2009
20,475,2,1,3,4,4,3,5,1,430000,14/11/2009
20,474,5,4,4,5,1,4,2,4,420000,12/11/2009
20,473,3,2,3,3,1,2,3,1,410000,10/11/2009
20,472,2,5,1,1,2,1,4,5,400000,07/11/2009
20,471,5,1,2,4,2,5,2,3,390000,05/11/2009
20,470,3,2,4,5,3,2,4,4,380000,03/11/2009
20,469,1,2,3,5,5,2,3,2,370000,31/10/2009
20,468,1,2,5,4,3,3,5,5,360000,29/10/2009
20,467,1,3,1,3,1,5,5,1,350000,27/10/2009
20,466,4,4,3,5,1,2,5,2,340000,24/10/2009
20,465,5,1,5,2,3,4,1,5,330000,22/10/2009
20,464,3,3,1,1,2,5,5,5,320000,20/10/2009
20,463,1,1,5,4,2,5,4,2,310000,17/10/2009
20,462,1,5,4,3,1,5,5,4,300000,15/10/2009
20,461,5,3,2,5,4,2,1,1,370000,13/10/2009
20,460,1,4,4,4,4,1,3,3,360000,10/10/2009
20,459,2,1,2,4,1,5,1,2,350000,08/10/2009
20,458,2,2,4,1,4,3,5,3,340000,06/10/2009
20,457,5,3,5,2,5,3,3,1,330000,03/10/2009
20,456,5,2,1,5,3,2,1,5,320000,01/10/2009
20,455,4,1,5,3,2,2,5,5,310000,29/09/2009
20,454,3,4,2,5,1,5,2,3,300000,26/09/2009
20,453,3,4,3,3,4,2,1,3,330000,24/09/2009
20,452,3,3,1,2,4,4,5,1,320000,22/09/2009
20,451,3,5,3,1,5,5,4,3,310000,19/09/2009
20,450,3,2,4,4,4,2,4,2,300000,17/09/2009
20,449,1,3,2,5,3,3,3,4,755000,15/09/2009
20,448,2,1,1,1,3,3,5,2,710000,12/09/2009
20,447,3,5,2,2,1,3,1,3,675000,10/09/2009
20,446,1,3,5,1,4,3,1,2,640000,08/09/2009
20,445,1,1,1,5,3,2,5,4,610000,05/09/2009
20,444,1,2,1,3,1,3,4,3,570000,03/09/2009
20,443,5,4,5,4,2,2,5,2,530000,01/09/2009
20,442,2,3,5,4,5,3,4,5,500000,29/08/2009
20,441,1,1,5,5,4,5,1,2,460000,27/08/2009
20,440,4,5,1,3,2,4,5,3,430000,25/08/2009
20,439,2,3,2,1,4,3,5,2,420000,22/08/2009
20,438,5,5,2,1,4,3,4,4,410000,20/08/2009
20,437,2,1,5,2,5,2,2,4,400000,18/08/2009
20,436,4,1,5,1,5,1,2,5,390000,15/08/2009
20,435,5,5,4,5,5,3,3,4,380000,13/08/2009
20,434,4,2,5,3,2,2,4,1,370000,11/08/2009
20,433,3,2,5,2,4,5,3,4,360000,08/08/2009
20,432,3,2,1,1,5,5,5,2,350000,06/08/2009
20,431,4,4,1,3,4,2,5,1,340000,04/08/2009
20,430,2,2,4,5,5,5,3,4,330000,01/08/2009
20,429,3,2,5,3,4,1,3,5,0,30/07/2009
20,428,4,2,2,3,5,3,1,4,310000,28/07/2009
20,427,5,1,1,5,3,5,2,5,300000,25/07/2009
20,426,4,2,1,3,5,2,5,4,310000,23/07/2009
20,425,5,3,4,5,2,2,4,3,300000,21/07/2009
20,424,2,1,2,2,2,5,5,5,0,18/07/2009
20,423,2,5,4,2,3,5,3,3,300000,16/07/2009
20,422,4,2,1,2,4,5,4,4,300000,14/07/2009
20,421,5,5,1,4,3,2,3,2,330000,11/07/2009
20,420,2,2,2,1,1,1,5,4,320000,09/07/2009
20,419,5,4,5,5,1,2,3,2,310000,07/07/2009
20,418,2,1,2,3,4,5,1,5,300000,04/07/2009
20,417,5,1,2,3,2,5,1,2,350000,02/07/2009
20,416,4,4,5,2,2,4,3,1,340000,30/06/2009
20,415,2,5,3,1,5,5,4,2,330000,27/06/2009
20,414,1,1,2,1,4,2,5,5,320000,25/06/2009
20,413,1,2,5,1,3,3,5,3,310000,23/06/2009
20,412,3,2,1,5,3,5,4,2,300000,20/06/2009
20,411,3,1,4,5,3,2,2,1,410000,18/06/2009
20,410,3,1,5,2,4,4,4,2,400000,16/06/2009
20,409,3,1,5,3,3,2,3,1,390000,13/06/2009
20,408,3,1,1,4,4,1,4,5,380000,11/06/2009
20,407,4,3,1,3,2,5,3,2,370000,09/06/2009
20,406,5,5,5,5,2,1,2,2,360000,06/06/2009
20,405,3,4,5,5,3,4,3,2,350000,04/06/2009
20,404,4,3,5,3,3,4,1,2,340000,02/06/2009
20,403,4,2,3,3,5,2,5,4,330000,30/05/2009
20,402,4,4,5,2,3,2,3,2,320000,28/05/2009
20,401,5,1,4,3,4,5,4,1,310000,26/05/2009
20,400,5,1,1,4,4,1,1,4,300000,23/05/2009
20,399,1,2,5,4,5,1,3,3,330000,21/05/2009
20,398,4,3,1,4,2,3,4,2,320000,19/05/2009
20,397,2,5,5,2,5,2,1,1,310000,16/05/2009
20,396,4,1,2,1,1,1,1,1,300000,14/05/2009
20,395,1,5,5,1,3,5,1,3,330000,12/05/2009
20,394,2,1,3,4,3,1,2,3,320000,09/05/2009
20,393,1,1,2,4,1,3,2,5,310000,07/05/2009
20,392,4,5,3,1,2,3,5,1,300000,05/05/2009
20,391,4,2,5,1,2,1,2,2,310000,02/05/2009
20,390,5,3,5,3,5,3,3,5,300000,30/04/2009
20,389,2,1,2,2,5,5,5,2,540000,28/04/2009
20,388,5,5,1,1,1,3,2,2,500000,25/04/2009
20,387,5,5,4,1,5,1,5,4,470000,23/04/2009
20,386,2,1,1,2,4,3,5,4,440000,21/04/2009
20,385,5,3,3,5,4,3,4,3,420000,18/04/2009
20,384,5,4,1,4,2,2,3,2,410000,16/04/2009
20,383,4,5,5,3,3,1,1,4,400000,14/04/2009
20,382,3,3,1,4,4,2,5,1,390000,11/04/2009
20,381,3,1,4,4,2,5,5,4,380000,09/04/2009
20,380,3,4,2,5,4,4,5,5,370000,07/04/2009
20,379,5,1,3,5,2,2,1,4,360000,04/04/2009
20,378,5,1,2,4,4,4,5,4,350000,02/04/2009
20,377,1,1,3,2,1,1,2,1,340000,31/03/2009
20,376,3,1,5,5,2,5,5,3,330000,28/03/2009
20,375,1,2,5,3,3,1,5,5,320000,26/03/2009
20,374,2,2,1,2,3,5,5,4,310000,24/03/2009
20,373,3,4,5,2,3,2,3,1,300000,21/03/2009
20,372,5,2,1,1,5,4,5,2,300000,19/03/2009
20,371,3,1,4,5,4,4,4,4,380000,17/03/2009
20,370,4,3,4,2,5,3,2,1,370000,14/03/2009
20,369,4,1,3,5,5,4,5,5,360000,12/03/2009
20,368,2,5,1,5,2,3,2,4,350000,10/03/2009
20,367,4,2,1,1,5,5,3,5,340000,07/03/2009
20,366,4,1,4,4,5,2,1,3,330000,05/03/2009
20,365,2,2,1,1,3,5,5,2,320000,03/03/2009
20,364,1,5,4,3,5,3,5,1,310000,28/02/2009
20,363,3,1,5,5,4,3,4,3,300000,26/02/2009
20,362,1,4,3,3,5,4,3,2,520000,24/02/2009
20,361,5,4,2,1,1,1,3,1,480000,21/02/2009
20,360,4,4,1,2,4,4,2,4,450000,19/02/2009
20,359,1,2,5,3,5,5,4,3,410000,17/02/2009
20,358,2,3,2,2,3,5,2,5,400000,14/02/2009
20,357,3,1,1,3,2,5,5,4,390000,12/02/2009
20,356,5,2,5,5,3,1,3,1,380000,10/02/2009
20,355,5,3,2,4,3,5,2,1,370000,07/02/2009
20,354,4,4,2,3,4,1,4,5,360000,05/02/2009
20,353,3,1,1,1,4,2,3,4,350000,03/02/2009
20,352,1,1,1,1,3,2,3,4,340000,31/01/2009
20,351,1,3,2,4,2,4,5,2,330000,29/01/2009
20,350,1,2,5,4,3,1,5,4,320000,27/01/2009
20,349,1,4,5,2,4,5,3,1,310000,24/01/2009
20,348,1,5,1,5,1,2,2,3,300000,22/01/2009
20,347,3,4,5,5,4,3,5,1,370000,20/01/2009
20,346,1,2,2,3,5,3,3,3,360000,17/01/2009
20,345,3,2,2,2,3,2,4,3,350000,15/01/2009
20,344,4,4,4,1,2,4,2,4,340000,13/01/2009
20,343,5,2,2,2,5,3,3,1,330000,10/01/2009
20,342,3,5,2,5,5,5,4,2,320000,08/01/2009
20,341,3,5,4,5,5,2,1,5,310000,06/01/2009
20,340,3,1,2,1,1,4,1,3,300000,03/01/2009
20,339,1,3,3,4,2,4,1,4,990000,01/01/2009
20,338,1,4,4,1,2,2,3,2,950000,30/12/2008
